"SearchID" "AdID" "Position" "ObjectType" "HistCTR" "IsClick"
"19476" 5671 27826445 1 3 0.004239 0
"19477" 5671 32887077 8 1 NA NA
"19478" 5672 6718520 7 3 0.009873 0
"19479" 5672 9026365 1 3 0.009395 0
"19480" 5672 16707651 2 2 NA NA
"19481" 5673 19947547 7 3 0.00496 0
"19482" 5673 24698539 8 1 NA NA
"19483" 5673 31289106 2 2 NA NA
"19484" 5673 33696514 6 1 NA NA
"19485" 5673 35925848 1 3 0.003433 0
"19486" 5674 9124554 8 1 NA NA
"19487" 5674 12265169 1 3 0.006378 0
"19488" 5674 12294636 2 1 NA NA
"19489" 5674 17713694 7 3 0.00066 0
"19490" 5674 33557599 6 1 NA NA
"19491" 5675 4386760 8 1 NA NA
"19492" 5675 15157178 6 1 NA NA
"19493" 5675 18697467 2 1 NA NA
"19494" 5675 24728248 1 3 0.003693 0
"19495" 5675 32005263 7 1 NA NA
"19496" 5676 32093996 1 3 0.00401 0
"19497" 5676 36544114 7 3 0.002009 0
"19498" 5677 9977158 1 3 0.011445 0
"19499" 5678 8336174 6 1 NA NA
"19500" 5678 17143114 2 1 NA NA
"19501" 5678 23517005 8 1 NA NA
"19502" 5678 26585306 7 3 0.005355 0
"19503" 5678 31601189 1 3 0.022727 0
"19504" 5679 24728248 1 3 0.003073 0
"19505" 5679 26727661 2 2 NA NA
"19506" 5679 28591143 7 3 0.001021 0
"19507" 5680 2902233 7 3 0.006389 0
"19508" 5680 7453083 1 3 0.01674 0
"19509" 5680 36793869 2 2 NA NA
"19510" 5681 616829 6 1 NA NA
"19511" 5681 6607284 8 1 NA NA
"19512" 5681 16232388 1 3 0.002672 0
"19513" 5681 33616769 7 3 0.002029 0
"19514" 5681 35837281 2 1 NA NA
"19515" 5683 9115234 1 3 0.009304 0
"19516" 5683 21656703 7 3 0.000934 0
"19517" 5684 896140 7 3 0.003193 0
"19518" 5684 10682709 2 2 NA NA
"19519" 5684 18294552 1 3 0.007998 0
"19520" 5685 7511621 6 1 NA NA
"19521" 5685 19832408 2 1 NA NA
"19522" 5685 22692699 8 1 NA NA
"19523" 5685 26347783 1 3 0.009895 0
"19524" 5685 34355827 7 1 NA NA
"19525" 5686 27977216 1 3 1e-05 0
"19526" 5687 17677548 2 1 NA NA
"19527" 5687 28361477 1 3 0.012259 0
"19528" 5687 29012731 7 3 0.006426 0
"19529" 5688 25253118 1 3 0.001929 0
"19530" 5688 27927411 7 3 0.002147 0
"19531" 5689 1207411 8 1 NA NA
"19532" 5689 7649026 7 1 NA NA
"19533" 5689 12286139 1 3 0.01757 0
"19534" 5689 16844560 6 1 NA NA
"19535" 5689 24025792 2 1 NA NA
"19536" 5690 12022026 8 1 NA NA
"19537" 5690 12027627 6 1 NA NA
"19538" 5690 21649152 7 3 0.005866 0
"19539" 5690 27921636 2 1 NA NA
"19540" 5690 33940616 1 3 0.016075 0
"19541" 5691 10987434 1 3 0.018869 0
"19542" 5691 17713694 7 3 0.027429 0
"19543" 5691 18207571 2 2 NA NA
"19544" 5692 9840503 1 3 0.010471 0
"19545" 5692 20058023 7 3 0.00497 0
"19546" 5692 27318464 8 1 NA NA
"19547" 5692 28771244 2 2 NA NA
"19548" 5692 31388513 6 1 NA NA
"19549" 5693 665438 1 3 0.005952 0
"19550" 5694 5015315 8 1 NA NA
"19551" 5694 11347617 2 1 NA NA
"19552" 5694 20102437 7 3 0.001786 0
"19553" 5694 22423819 6 1 NA NA
"19554" 5694 27092644 1 3 0.003224 0
"19555" 5695 8845667 2 1 NA NA
"19556" 5695 11638472 1 3 0.001458 0
"19557" 5695 11863150 6 1 NA NA
"19558" 5695 13000804 7 3 0.00105 0
"19559" 5695 31986933 8 1 NA NA
"19560" 5696 12131891 1 3 0.004249 0
"19561" 5696 17832671 7 3 0.007773 0
"19562" 5697 8869960 1 3 0.003041 0
"19563" 5698 1377278 2 2 NA NA
"19564" 5698 9413853 1 3 0.010364 0
"19565" 5698 17343029 6 1 NA NA
"19566" 5698 31647579 7 1 NA NA
"19567" 5698 35600579 8 1 NA NA
"19568" 5699 36365526 1 3 1e-05 0
"19569" 5700 1960973 8 1 NA NA
"19570" 5700 11180309 1 3 0.009721 0
"19571" 5700 13688093 6 1 NA NA
"19572" 5700 18945364 2 2 NA NA
"19573" 5700 19026243 7 1 NA NA
"19574" 5701 20570844 7 3 0.017094 0
"19575" 5701 22602336 1 3 0.089066 0
"19576" 5702 3843445 2 2 NA NA
"19577" 5702 16947943 6 1 NA NA
"19578" 5702 17639439 7 3 0.003598 0
"19579" 5702 21927062 1 3 0.000259 0
"19580" 5702 28129087 8 1 NA NA
"19581" 5703 12903433 1 3 0.00345 0
"19582" 5703 17198695 2 1 NA NA
"19583" 5704 19296443 1 3 0.008022 0
"19584" 5705 15003846 7 3 1e-05 0
"19585" 5705 18279200 8 1 NA NA
"19586" 5705 23319961 6 1 NA NA
"19587" 5705 27235172 2 1 NA NA
"19588" 5705 29264259 1 3 0.001784 0
"19589" 5706 23905439 1 3 0.007269 0
"19590" 5706 28591143 7 3 0.002243 0
"19591" 5707 12526566 8 1 NA NA
"19592" 5707 21233374 7 1 NA NA
"19593" 5707 24019865 2 1 NA NA
"19594" 5707 29290269 1 3 0.007913 0
"19595" 5707 31487269 6 1 NA NA
"19596" 5708 10633703 7 3 0.001495 0
"19597" 5708 33211645 1 3 0.002297 0
"19598" 5709 203318 1 3 0.001364 0
"19599" 5709 1467924 7 1 NA NA
"19600" 5709 9886883 2 1 NA NA
"19601" 5709 10423569 6 1 NA NA
"19602" 5709 34567714 8 1 NA NA
"19603" 5710 6418221 6 1 NA NA
"19604" 5710 10449305 8 1 NA NA
"19605" 5710 16014412 7 1 NA NA
"19606" 5710 17632415 1 3 0.014685 0
"19607" 5712 1647861 7 1 NA NA
"19608" 5712 23418042 1 3 0.000601 0
"19609" 5712 33817799 6 1 NA NA
"19610" 5712 35746069 8 1 NA NA
"19611" 5713 13742196 1 3 0.006384 0
"19612" 5713 15167784 6 1 NA NA
"19613" 5713 15954081 2 1 NA NA
"19614" 5713 19537478 7 3 0.002605 0
"19615" 5713 20853826 8 1 NA NA
"19616" 5715 8149445 7 3 0.040262 0
"19617" 5715 14311942 2 2 NA NA
"19618" 5715 20173095 8 1 NA NA
"19619" 5715 24207088 6 1 NA NA
"19620" 5715 28610579 1 3 0.005268 0
"19621" 5716 4142394 7 3 0.002495 0
"19622" 5716 23722564 2 2 NA NA
"19623" 5716 28591143 1 3 0.002408 0
"19624" 5717 4964965 1 3 0.007642 0
"19625" 5717 9916041 6 1 NA NA
"19626" 5717 25499849 8 1 NA NA
"19627" 5717 28702097 7 3 0.003111 0
"19628" 5717 31128703 2 1 NA NA
"19629" 5718 13011404 8 1 NA NA
"19630" 5718 21462110 7 3 0.019079 0
"19631" 5718 23968902 1 3 0.001849 0
"19632" 5718 24337305 2 1 NA NA
"19633" 5718 27975692 6 1 NA NA
"19634" 5719 8639040 6 1 NA NA
"19635" 5719 28545031 1 3 0.001471 0
"19636" 5719 29155479 8 1 NA NA
"19637" 5719 31337351 2 1 NA NA
"19638" 5719 33608519 7 3 0.002457 0
"19639" 5722 7354238 6 1 NA NA
"19640" 5722 9885026 2 2 NA NA
"19641" 5722 19626183 7 3 0.002611 0
"19642" 5722 22398529 8 1 NA NA
"19643" 5722 34847904 1 3 0.005845 0
"19644" 5723 106300 8 1 NA NA
"19645" 5723 6231441 1 3 1e-05 0
"19646" 5723 11491290 7 3 0.00273 0
"19647" 5723 16386230 6 1 NA NA
"19648" 5723 35366244 2 1 NA NA
"19649" 5724 7099232 8 1 NA NA
"19650" 5724 7843630 2 1 NA NA
"19651" 5724 10499599 6 1 NA NA
"19652" 5724 19417025 1 3 0.013115 0
"19653" 5724 29028249 7 1 NA NA
"19654" 5725 17267204 2 2 NA NA
"19655" 5725 21387634 7 3 0.035114 0
"19656" 5725 29793656 1 3 0.004866 0
"19657" 5726 23784764 7 3 0.002665 0
"19658" 5726 34917360 1 3 0.006733 0
"19659" 5727 7229459 7 3 0.00488 0
"19660" 5727 11816503 6 1 NA NA
"19661" 5727 16845223 8 1 NA NA
"19662" 5727 17453815 1 3 0.009444 0
"19663" 5727 18575146 2 2 NA NA
"19664" 5728 6307236 6 1 NA NA
"19665" 5728 18174139 2 1 NA NA
"19666" 5728 18960856 7 3 0.00546 0
"19667" 5728 28779628 1 3 0.003522 0
"19668" 5728 28940089 8 1 NA NA
"19669" 5729 3404147 6 1 NA NA
"19670" 5729 20149982 1 3 0.002596 0
"19671" 5729 20237236 8 1 NA NA
"19672" 5729 26015856 7 3 0.002577 0
"19673" 5729 34067336 2 1 NA NA
"19674" 5730 3160182 1 3 0.011502 0
"19675" 5730 12276788 7 3 0.008424 0
"19676" 5731 2180916 1 3 0.00361 0
"19677" 5731 10783902 2 1 NA NA
"19678" 5731 14815883 8 1 NA NA
"19679" 5731 20275079 6 1 NA NA
"19680" 5731 36519660 7 3 0.00475 0
"19681" 5732 3436553 2 2 NA NA
"19682" 5732 4693576 6 1 NA NA
"19683" 5732 10652334 8 1 NA NA
"19684" 5732 18512985 7 1 NA NA
"19685" 5732 28733826 1 3 0.004739 0
"19686" 5733 26949358 2 1 NA NA
"19687" 5733 30502676 1 3 0.007692 0
"19688" 5734 14450953 6 1 NA NA
"19689" 5734 23842809 7 1 NA NA
"19690" 5734 24185975 1 3 1e-05 0
"19691" 5734 32779627 2 1 NA NA
"19692" 5734 36078468 8 1 NA NA
"19693" 5735 27826445 1 3 1e-05 0
"19694" 5735 30297987 2 1 NA NA
"19695" 5736 1766730 7 3 0.009174 0
"19696" 5736 23025669 1 3 0.005647 0
"19697" 5737 2110381 2 1 NA NA
"19698" 5737 5639723 1 3 0.006876 0
"19699" 5737 13812628 6 1 NA NA
"19700" 5737 22147078 7 3 0.016748 0
"19701" 5737 32469728 8 1 NA NA
"19702" 5738 487400 7 3 0.000661 0
"19703" 5738 23345780 2 1 NA NA
"19704" 5738 27478313 1 3 0.002954 0
"19705" 5738 28322619 8 1 NA NA
"19706" 5738 31924783 6 1 NA NA
"19707" 5739 7252654 1 3 0.002135 0
"19708" 5739 10966202 7 3 0.006455 0
"19709" 5739 19976362 6 1 NA NA
"19710" 5739 25808787 2 1 NA NA
"19711" 5739 29859507 8 1 NA NA
"19712" 5740 646889 7 1 NA NA
"19713" 5740 24019366 8 1 NA NA
"19714" 5740 26002507 2 1 NA NA
"19715" 5740 30775897 1 3 0.006413 0
"19716" 5740 32121502 6 1 NA NA
"19717" 5741 633662 6 1 NA NA
"19718" 5741 6338754 7 3 0.030533 0
"19719" 5741 11480263 1 3 0.022727 0
"19720" 5741 14690389 8 1 NA NA
"19721" 5742 7245357 2 2 NA NA
"19722" 5742 17239299 8 1 NA NA
"19723" 5742 25840106 6 1 NA NA
"19724" 5742 26033999 7 3 0.012441 0
"19725" 5742 32545157 1 3 0.001602 0
"19726" 5743 11660372 2 1 NA NA
"19727" 5743 22515959 1 3 0.015748 0
"19728" 5743 29022520 7 3 0.004801 0
"19729" 5743 30777141 6 1 NA NA
"19730" 5743 32355342 8 1 NA NA
"19731" 5744 21574940 8 1 NA NA
"19732" 5744 29793656 7 3 0.002095 0
"19733" 5744 35008375 1 3 0.01282 0
"19734" 5744 36006031 6 1 NA NA
"19735" 5745 3657232 6 1 NA NA
"19736" 5745 12769188 7 3 0.001842 0
"19737" 5745 15923528 8 1 NA NA
"19738" 5745 19851382 2 1 NA NA
"19739" 5745 34568612 1 3 0.003363 0
"19740" 5746 3366932 1 3 0.005099 0
"19741" 5746 7804444 8 1 NA NA
"19742" 5746 17395494 7 1 NA NA
"19743" 5746 20373022 2 1 NA NA
"19744" 5746 31548051 6 1 NA NA
"19745" 5747 14928078 2 2 NA NA
"19746" 5747 26936440 1 3 0.002016 0
"19747" 5747 31662816 8 1 NA NA
"19748" 5747 33447432 6 1 NA NA
"19749" 5747 34126974 7 1 NA NA
"19750" 5748 5706421 2 2 NA NA
"19751" 5748 31897464 1 3 0.012308 0
"19752" 5749 30943811 1 3 0.0025 0
"19753" 5750 8218914 6 1 NA NA
"19754" 5750 24847895 1 3 1e-05 0
"19755" 5750 27092470 2 1 NA NA
"19756" 5750 29907177 8 1 NA NA
"19757" 5750 30752908 7 1 NA NA
"19758" 5751 2440033 6 1 NA NA
"19759" 5751 10915336 1 3 0.004649 0
"19760" 5751 19018808 2 2 NA NA
"19761" 5751 28006060 7 3 0.002423 0
"19762" 5751 30834103 8 1 NA NA
"19763" 5752 6252548 6 1 NA NA
"19764" 5752 7852498 1 3 0.001384 0
"19765" 5752 16931222 2 2 NA NA
"19766" 5752 28082409 7 3 0.00861 0
"19767" 5752 33362380 8 1 NA NA
"19768" 5753 4774901 8 1 NA NA
"19769" 5753 5197302 6 1 NA NA
"19770" 5753 17878285 2 1 NA NA
"19771" 5753 28420742 7 3 0.00266 0
"19772" 5753 34489083 1 3 0.002037 0
"19773" 5754 2531181 7 3 0.018433 0
"19774" 5754 24044989 6 1 NA NA
"19775" 5754 31709636 2 2 NA NA
"19776" 5754 33463953 8 1 NA NA
"19777" 5754 33809385 1 3 0.007663 0
"19778" 5755 2780519 6 1 NA NA
"19779" 5755 8025890 2 1 NA NA
"19780" 5755 14727875 7 3 0.017784 0
"19781" 5755 14770913 8 1 NA NA
"19782" 5755 30508362 1 3 0.016 0
"19783" 5756 20500856 1 3 1e-05 0
"19784" 5757 647720 7 3 0.037338 0
"19785" 5757 18129075 2 1 NA NA
"19786" 5757 31532581 1 3 0.014265 0
"19787" 5758 3587603 7 3 0.036949 0
"19788" 5758 11201332 1 3 0.002743 0
"19789" 5758 12849242 2 2 NA NA
"19790" 5760 5803814 7 3 0.00168 0
"19791" 5760 11049046 1 3 0.003377 0
"19792" 5761 8552216 2 2 NA NA
"19793" 5761 34084553 1 3 0.005019 0
"19794" 5761 35016126 7 3 0.006515 0
"19795" 5762 11189661 2 1 NA NA
"19796" 5762 13078359 6 1 NA NA
"19797" 5762 14207907 1 3 0.008768 0
"19798" 5762 19827109 7 3 0.048166 0
"19799" 5762 25350155 8 1 NA NA
"19800" 5763 1644882 6 1 NA NA
"19801" 5763 11258412 1 3 0.007152 0
"19802" 5763 18830057 7 3 0.003121 0
"19803" 5763 19914378 8 1 NA NA
"19804" 5763 29811629 2 2 NA NA
"19805" 5764 1634797 1 3 0.013406 0
"19806" 5764 14177886 8 1 NA NA
"19807" 5764 16486627 2 2 NA NA
"19808" 5764 29777886 6 1 NA NA
"19809" 5764 32162290 7 1 NA NA
"19810" 5765 10971713 2 1 NA NA
"19811" 5765 28371854 1 3 0.00883 0
"19812" 5766 5108697 1 3 0.018901 0
"19813" 5766 6955209 7 3 1e-05 0
"19814" 5766 9144451 6 1 NA NA
"19815" 5766 10950073 2 2 NA NA
"19816" 5766 34935687 8 1 NA NA
"19817" 5767 212187 7 3 0.029701 0
"19818" 5767 19375655 2 2 NA NA
"19819" 5767 34084553 1 3 0.005587 0
"19820" 5768 797015 2 1 NA NA
"19821" 5768 6813242 7 3 0.022644 0
"19822" 5768 15651170 1 3 0.021184 0
"19823" 5769 5908019 6 1 NA NA
"19824" 5769 12789620 8 1 NA NA
"19825" 5769 14512166 1 3 0.000521 0
"19826" 5769 16650552 2 1 NA NA
"19827" 5769 26778539 7 3 0.003582 0
"19828" 5770 2891720 7 3 0.00357 0
"19829" 5770 3565451 6 1 NA NA
"19830" 5770 20058023 1 3 0.007208 0
"19831" 5770 23505936 2 2 NA NA
"19832" 5770 29045427 8 1 NA NA
"19833" 5771 17621641 7 3 0.002375 0
"19834" 5771 30328208 1 3 0.003484 0
"19835" 5772 12739682 6 1 NA NA
"19836" 5772 17352165 8 1 NA NA
"19837" 5772 18715970 1 3 1e-05 0
"19838" 5772 32199808 7 1 NA NA
"19839" 5772 36859732 2 1 NA NA
"19840" 5773 9135508 8 1 NA NA
"19841" 5773 18443376 7 3 0.002721 0
"19842" 5773 24080606 2 2 NA NA
"19843" 5773 31132111 6 1 NA NA
"19844" 5773 32978517 1 3 0.004064 0
"19845" 5774 20089503 2 1 NA NA
"19846" 5774 28439879 7 3 0.019971 0
"19847" 5774 36123655 1 3 0.001661 0
"19848" 5775 15065040 7 1 NA NA
"19849" 5775 16587662 1 3 0.014045 0
"19850" 5775 27408348 6 1 NA NA
"19851" 5775 32693311 2 1 NA NA
"19852" 5775 36076691 8 1 NA NA
"19853" 5776 6900294 2 2 NA NA
"19854" 5776 11201332 7 3 0.037149 0
"19855" 5776 35934928 1 3 0.006468 0
"19856" 5777 2276304 7 3 0.016026 0
"19857" 5777 5065481 1 3 1e-05 0
"19858" 5777 5595479 8 1 NA NA
"19859" 5777 16032866 6 1 NA NA
"19860" 5777 34884876 2 1 NA NA
"19861" 5778 4925164 6 1 NA NA
"19862" 5778 6407057 1 3 0.029699 0
"19863" 5778 20017196 7 3 0.008592 0
"19864" 5778 21152791 2 1 NA NA
"19865" 5778 21968375 8 1 NA NA
"19866" 5779 6842343 7 3 0.003473 0
"19867" 5779 9812320 2 1 NA NA
"19868" 5779 23794865 1 3 0.002154 0
"19869" 5780 6218939 8 1 NA NA
"19870" 5780 10987434 1 3 0.019087 1
"19871" 5780 11867229 6 1 NA NA
"19872" 5780 22771491 7 3 0.007299 0
"19873" 5780 26091602 2 2 NA NA
"19874" 5781 7667986 1 3 0.06274 0
"19875" 5781 14307167 7 3 0.020792 0
"19876" 5781 26188180 2 2 NA NA
"19877" 5781 31557474 6 1 NA NA
"19878" 5781 36011217 8 1 NA NA
"19879" 5782 10301312 1 3 0.036949 0
"19880" 5782 27927411 7 3 0.001819 0
"19881" 5782 36844036 2 2 NA NA
"19882" 5783 1973615 6 1 NA NA
"19883" 5783 14207907 1 3 0.013001 0
"19884" 5783 19679726 8 1 NA NA
"19885" 5783 23968902 7 3 0.004425 0
"19886" 5784 16367438 7 3 0.000829 0
"19887" 5784 36271761 1 3 0.043649 0
"19888" 5785 15384671 1 3 0.008083 0
"19889" 5785 21656703 7 3 0.001917 0
"19890" 5786 1591321 1 3 0.00494 0
"19891" 5786 4057539 6 1 NA NA
"19892" 5786 26047916 8 1 NA NA
"19893" 5786 30238632 2 1 NA NA
"19894" 5786 33202662 7 1 NA NA
"19895" 5787 9611047 6 1 NA NA
"19896" 5787 11586904 1 3 0.005526 0
"19897" 5787 15398964 7 1 NA NA
"19898" 5787 20749979 2 1 NA NA
"19899" 5787 24533530 8 1 NA NA
"19900" 5788 9710022 1 3 0.000972 0
"19901" 5788 11872448 7 1 NA NA
"19902" 5788 17610936 2 2 NA NA
"19903" 5788 19050459 6 1 NA NA
"19904" 5788 28348482 8 1 NA NA
"19905" 5789 15976492 6 1 NA NA
"19906" 5789 19587213 8 1 NA NA
"19907" 5789 23201782 7 3 0.010142 0
"19908" 5789 36010006 1 3 0.005137 0
"19909" 5790 3535425 1 3 0.027174 0
"19910" 5790 8090260 2 2 NA NA
"19911" 5790 14610991 7 3 0.001794 0
"19912" 5791 11586904 1 3 0.009476 0
"19913" 5792 3843783 7 3 0.003704 0
"19914" 5792 12978252 1 3 0.006885 0
"19915" 5793 4170797 2 2 NA NA
"19916" 5793 18502670 1 3 0.012921 0
"19917" 5793 24587788 6 1 NA NA
"19918" 5793 24878008 7 3 0.008 0
"19919" 5793 30883630 8 1 NA NA
"19920" 5794 5072905 2 1 NA NA
"19921" 5794 11270290 7 3 0.00605 0
"19922" 5794 15682062 1 3 0.006061 0
"19923" 5795 12883206 7 3 0.000582 0
"19924" 5795 14278806 6 1 NA NA
"19925" 5795 25295439 1 3 0.012497 0
"19926" 5795 27666556 8 1 NA NA
"19927" 5795 36700534 2 1 NA NA
"19928" 5796 1019929 6 1 NA NA
"19929" 5796 7791744 1 3 0.009178 0
"19930" 5796 26321280 7 3 0.004129 0
"19931" 5796 34274307 2 2 NA NA
"19932" 5796 34283374 8 2 NA NA
"19933" 5797 13842016 2 2 NA NA
"19934" 5797 17453815 1 3 0.005876 0
"19935" 5797 23271068 8 1 NA NA
"19936" 5797 24464740 6 1 NA NA
"19937" 5797 26600097 7 3 0.0026 0
"19938" 5798 3938079 7 3 0.008256 0
"19939" 5798 14200499 1 3 0.001763 0
"19940" 5798 15853750 6 1 NA NA
"19941" 5798 32206683 8 1 NA NA
"19942" 5800 3497983 8 1 NA NA
"19943" 5800 14615954 2 1 NA NA
"19944" 5800 20145067 7 3 1e-05 0
"19945" 5800 24333996 1 3 0.007225 0
"19946" 5800 29614568 6 1 NA NA
"19947" 5801 29762 1 3 0.030535 0
"19948" 5801 21245436 7 3 0.034305 0
"19949" 5801 35117018 2 2 NA NA
"19950" 5802 3032546 2 1 NA NA
"19951" 5802 4882441 6 1 NA NA
"19952" 5802 16670184 1 3 0.001896 0
"19953" 5802 17823318 8 1 NA NA
"19954" 5802 28861531 7 1 NA NA
"19955" 5803 11901916 7 3 0.006343 0
"19956" 5803 12922579 1 3 0.009259 0
"19957" 5804 23905439 1 3 0.008617 0
"19958" 5804 27927411 7 3 0.002382 0
"19959" 5805 18018250 1 3 0.002989 0
"19960" 5806 8513598 2 1 NA NA
"19961" 5806 18870483 8 1 NA NA
"19962" 5806 21584767 1 3 1e-05 0
"19963" 5806 27344083 7 1 NA NA
"19964" 5806 36796178 6 1 NA NA
"19965" 5807 2020161 2 1 NA NA
"19966" 5807 12276788 7 3 0.005514 0
"19967" 5807 12995326 8 1 NA NA
"19968" 5807 30033926 1 3 0.045034 0
"19969" 5807 33324404 6 1 NA NA
"19970" 5808 12954862 1 3 0.010639 0
"19971" 5808 17926338 7 3 0.005043 0
"19972" 5809 9750292 7 3 0.002681 0
"19973" 5809 33172497 1 3 0.001727 0
"19974" 5810 15076035 1 3 0.00852 0
"19975" 5811 3366932 1 3 0.00736 0
"19976" 5811 17968292 8 1 NA NA
"19977" 5811 19791919 2 2 NA NA
"19978" 5811 21196617 7 1 NA NA
"19979" 5811 23480246 6 1 NA NA
"19980" 5812 2865557 2 2 NA NA
"19981" 5812 15759566 1 3 1e-05 0
"19982" 5813 7017008 8 1 NA NA
"19983" 5813 14372226 7 3 0.003704 0
"19984" 5813 21339515 6 1 NA NA
"19985" 5813 29908460 2 1 NA NA
"19986" 5813 35533622 1 3 0.016 0
"19987" 5814 20069581 1 3 0.00134 0
"19988" 5815 203318 1 3 0.00169 0
"19989" 5815 6616318 6 1 NA NA
"19990" 5815 8630038 2 2 NA NA
"19991" 5815 12303949 7 1 NA NA
"19992" 5815 18348223 8 1 NA NA
"19993" 5817 4259944 2 1 NA NA
"19994" 5817 5063015 1 3 0.008108 0
"19995" 5817 7685729 8 1 NA NA
"19996" 5817 10991308 6 1 NA NA
"19997" 5817 36218898 7 3 0.003025 0
"19998" 5818 4338283 2 2 NA NA
"19999" 5818 8404495 7 3 0.002433 0
"20000" 5818 33107762 1 3 0.004367 0
"20001" 5819 2316577 2 1 NA NA
"20002" 5819 18479180 8 1 NA NA
"20003" 5819 19100495 6 1 NA NA
"20004" 5819 22048955 1 3 1e-05 0
"20005" 5819 30293411 7 1 NA NA
"20006" 5820 5819017 8 1 NA NA
"20007" 5820 13285293 2 2 NA NA
"20008" 5820 16232388 7 3 0.002644 0
"20009" 5820 32093996 1 3 0.004993 0
"20010" 5820 33995024 6 1 NA NA
"20011" 5821 3466445 6 1 NA NA
"20012" 5821 10662658 1 3 0.004243 0
"20013" 5821 22352073 2 1 NA NA
"20014" 5821 25384905 8 1 NA NA
"20015" 5821 35726204 7 3 0.002992 0
"20016" 5822 1366016 2 2 NA NA
"20017" 5822 4801182 7 3 0.005342 1
"20018" 5822 12985978 1 3 0.004514 0
"20019" 5822 21245033 8 1 NA NA
"20020" 5822 35279655 6 1 NA NA
"20021" 5823 1047917 2 2 NA NA
"20022" 5823 7300370 6 1 NA NA
"20023" 5823 24728248 1 3 0.004404 0
"20024" 5823 27927411 7 3 0.001768 0
"20025" 5823 34011903 8 1 NA NA
"20026" 5824 10717704 7 3 0.004431 0
"20027" 5824 29760908 1 3 0.001126 0
"20028" 5825 601981 6 1 NA NA
"20029" 5825 7866040 7 3 0.00306 0
"20030" 5825 19610708 2 1 NA NA
"20031" 5825 22448321 8 1 NA NA
"20032" 5825 30231547 1 3 0.023622 0
"20033" 5826 5098353 1 3 0.004281 0
"20034" 5827 12678668 6 1 NA NA
"20035" 5827 17550592 7 3 0.002444 0
"20036" 5827 22991360 2 1 NA NA
"20037" 5827 33827990 8 1 NA NA
"20038" 5827 36097986 1 3 0.001048 0
"20039" 5828 647238 6 1 NA NA
"20040" 5828 4379887 7 3 0.002917 0
"20041" 5828 4513506 2 1 NA NA
"20042" 5828 21469483 1 3 0.017234 0
"20043" 5828 26990344 8 1 NA NA
"20044" 5829 824121 2 1 NA NA
"20045" 5829 1023822 8 1 NA NA
"20046" 5829 2785073 1 3 0.006764 1
"20047" 5829 8344898 6 1 NA NA
"20048" 5829 21461413 7 3 0.001323 0
"20049" 5830 4319373 7 3 0.007218 0
"20050" 5830 8993140 1 3 0.013012 0
"20051" 5831 17114456 1 3 0.021116 0
"20052" 5831 18339867 8 1 NA NA
"20053" 5831 28638286 6 1 NA NA
"20054" 5831 34289981 2 2 NA NA
"20055" 5831 34766653 7 3 0.006352 0
"20056" 5832 4217007 1 3 0.044305 0
"20057" 5832 12399959 6 1 NA NA
"20058" 5832 13447510 2 2 NA NA
"20059" 5832 17752557 7 3 0.00346 0
"20060" 5832 36703305 8 1 NA NA
"20061" 5833 14207907 7 3 0.006704 0
"20062" 5833 33586049 1 3 0.005086 0
"20063" 5834 1221867 1 3 0.030516 0
"20064" 5834 11587077 2 1 NA NA
"20065" 5834 26030405 7 3 0.006221 0
"20066" 5835 12276788 7 3 0.000461 0
"20067" 5835 20673724 1 3 0.004887 0
"20068" 5837 35415639 1 3 0.018581 0
"20069" 5838 8126415 1 3 0.003686 0
"20070" 5838 12951704 2 2 NA NA
"20071" 5838 27169341 7 3 0.006508 0
"20072" 5839 4585196 2 2 NA NA
"20073" 5839 5853366 6 1 NA NA
"20074" 5839 10068743 1 3 0.005441 0
"20075" 5839 18755945 8 1 NA NA
"20076" 5839 26410398 7 3 0.000626 0
"20077" 5840 3689839 2 1 NA NA
"20078" 5840 16716455 1 3 0.004975 0
"20079" 5840 28811767 7 1 NA NA
"20080" 5840 31990722 6 1 NA NA
"20081" 5840 33511799 8 1 NA NA
"20082" 5841 20692984 1 3 0.019971 0
"20083" 5842 220034 7 3 0.002028 0
"20084" 5842 19014466 6 1 NA NA
"20085" 5842 28216081 8 1 NA NA
"20086" 5842 29135166 1 3 0.004928 0
"20087" 5842 29281321 2 2 NA NA
"20088" 5843 71108 6 1 NA NA
"20089" 5843 251346 2 1 NA NA
"20090" 5843 896140 7 3 0.003953 0
"20091" 5843 15764859 1 3 0.005149 0
"20092" 5843 16375127 8 1 NA NA
"20093" 5844 6935957 2 2 NA NA
"20094" 5844 20478131 7 3 0.033322 0
"20095" 5844 23905439 1 3 0.006755 0
"20096" 5845 4265463 2 1 NA NA
"20097" 5845 17424590 1 3 0.054861 1
"20098" 5846 8910380 1 3 0.005788 0
"20099" 5846 25290853 7 3 0.00179 0
"20100" 5846 28251184 6 1 NA NA
"20101" 5846 34866904 2 1 NA NA
"20102" 5846 36104711 8 1 NA NA
"20103" 5847 19351834 2 1 NA NA
"20104" 5847 20249273 1 3 0.042224 0
"20105" 5847 31406174 7 3 0.043111 0
"20106" 5848 2436872 1 3 0.006452 0
"20107" 5848 5469469 2 1 NA NA
"20108" 5850 16398788 1 3 1e-05 0
"20109" 5850 29386489 7 3 1e-05 0
"20110" 5851 3731331 2 1 NA NA
"20111" 5851 11417224 7 3 0.006153 0
"20112" 5851 18843741 1 3 0.010641 0
"20113" 5851 21992440 8 1 NA NA
