"SearchID" "AdID" "Position" "ObjectType" "HistCTR" "IsClick"
"4653" 1371 22182638 8 1 NA NA
"4654" 1371 27396535 1 3 0.0013 0
"4655" 1371 36317579 2 1 NA NA
"4656" 1372 13968038 7 3 0.00638 0
"4657" 1372 22994036 1 3 0.014408 0
"4658" 1373 32038843 1 3 0.00137 0
"4659" 1374 3328571 1 3 0.000549 0
"4660" 1374 17639439 7 3 0.007002 0
"4661" 1375 17224410 2 2 NA NA
"4662" 1375 20559136 1 3 0.041266 0
"4663" 1375 35118687 7 3 0.006061 0
"4664" 1376 7079168 1 3 0.009651 0
"4665" 1376 11270290 7 3 0.004257 0
"4666" 1377 2163358 8 1 NA NA
"4667" 1377 23493326 2 1 NA NA
"4668" 1377 24048193 1 3 0.026737 0
"4669" 1377 29647007 6 1 NA NA
"4670" 1377 33203479 7 3 0.009718 0
"4671" 1378 9822985 2 1 NA NA
"4672" 1378 11801992 1 3 0.004694 0
"4673" 1378 17259711 7 3 0.000816 0
"4674" 1378 18611443 6 1 NA NA
"4675" 1378 34067863 8 1 NA NA
"4676" 1379 10170312 1 3 0.010014 0
"4677" 1379 12980004 2 2 NA NA
"4678" 1379 15476789 8 1 NA NA
"4679" 1379 16686992 7 1 NA NA
"4680" 1379 26848346 6 1 NA NA
"4681" 1381 10301312 1 3 0.036949 0
"4682" 1381 11379711 7 3 0.053474 0
"4683" 1381 23081454 2 2 NA NA
"4684" 1382 2203111 1 3 0.004598 0
"4685" 1382 19148926 2 1 NA NA
"4686" 1382 27088324 6 1 NA NA
"4687" 1382 27927411 7 3 0.001796 0
"4688" 1382 29813535 8 1 NA NA
"4689" 1383 12931863 2 2 NA NA
"4690" 1383 25598177 7 3 0.042815 0
"4691" 1383 27039278 1 3 0.040885 0
"4692" 1384 10003288 1 3 0.002083 0
"4693" 1384 10367489 2 2 NA NA
"4694" 1384 12327480 8 1 NA NA
"4695" 1384 30069193 7 3 1e-05 0
"4696" 1384 33336591 6 1 NA NA
"4697" 1385 7719390 7 3 0.001642 0
"4698" 1385 16232388 1 3 0.002559 0
"4699" 1386 1699694 2 1 NA NA
"4700" 1386 8239192 6 1 NA NA
"4701" 1386 11830296 1 3 0.01246 0
"4702" 1386 18449826 8 1 NA NA
"4703" 1386 31432718 7 3 0.002213 0
"4704" 1387 26209259 1 3 0.001961 0
"4705" 1387 29574091 7 3 0.000889 0
"4706" 1388 25738905 7 3 0.002829 0
"4707" 1388 28610579 1 3 0.009026 0
"4708" 1388 30975527 2 2 NA NA
"4709" 1389 3535425 1 3 0.025439 0
"4710" 1389 11658068 6 1 NA NA
"4711" 1389 24445674 8 1 NA NA
"4712" 1389 27927411 7 3 0.001425 0
"4713" 1389 29287759 2 2 NA NA
"4714" 1390 18902 7 3 0.001391 0
"4715" 1390 783941 6 1 NA NA
"4716" 1390 12515077 8 1 NA NA
"4717" 1390 13370734 2 2 NA NA
"4718" 1390 22065596 1 3 0.00267 0
"4719" 1391 5174169 7 3 0.000992 0
"4720" 1391 10318637 2 1 NA NA
"4721" 1391 13159411 8 1 NA NA
"4722" 1391 25725760 6 1 NA NA
"4723" 1391 29246401 1 3 0.003463 0
"4724" 1392 6672509 7 3 0.00103 0
"4725" 1392 11398157 8 1 NA NA
"4726" 1392 13026050 1 3 0.001127 0
"4727" 1392 30638345 2 1 NA NA
"4728" 1392 33273225 6 1 NA NA
"4729" 1393 16104631 1 3 1e-05 0
"4730" 1394 20752876 1 3 0.006253 0
"4731" 1394 22746894 7 3 0.003848 0
"4732" 1394 22786323 6 1 NA NA
"4733" 1394 30402775 2 1 NA NA
"4734" 1394 31143148 8 1 NA NA
"4735" 1395 15059279 8 1 NA NA
"4736" 1395 17150353 1 3 0.011236 0
"4737" 1395 19463341 7 3 0.007769 0
"4738" 1395 29513540 6 1 NA NA
"4739" 1395 36163948 2 2 NA NA
"4740" 1396 13324697 2 2 NA NA
"4741" 1396 14546455 1 3 0.017418 0
"4742" 1396 17964927 7 3 0.002159 0
"4743" 1397 22034102 7 3 0.002396 0
"4744" 1397 29163214 1 3 0.00234 0
"4745" 1398 6053410 8 1 NA NA
"4746" 1398 11813168 1 3 0.002157 0
"4747" 1398 15801723 7 3 0.006479 0
"4748" 1398 28565444 2 2 NA NA
"4749" 1398 35132421 6 1 NA NA
"4750" 1399 427050 7 3 0.026074 0
"4751" 1399 2203746 8 1 NA NA
"4752" 1399 9744969 6 1 NA NA
"4753" 1399 14207907 1 3 0.006315 0
"4754" 1399 34134254 2 2 NA NA
"4755" 1400 4032215 6 1 NA NA
"4756" 1400 8285721 7 3 0.001497 0
"4757" 1400 8312157 2 2 NA NA
"4758" 1400 15388578 8 1 NA NA
"4759" 1400 29488385 1 3 0.027165 0
"4760" 1401 1105486 8 1 NA NA
"4761" 1401 2009266 7 1 NA NA
"4762" 1401 32462269 6 1 NA NA
"4763" 1401 34107922 1 3 1e-05 0
"4764" 1401 35730530 2 2 NA NA
"4765" 1402 7840084 6 1 NA NA
"4766" 1402 9294495 8 1 NA NA
"4767" 1402 28610579 7 3 0.005557 0
"4768" 1402 32137306 1 3 0.034132 0
"4769" 1403 1313098 2 1 NA NA
"4770" 1403 3503449 1 3 0.004132 0
"4771" 1403 3829342 8 1 NA NA
"4772" 1403 5703360 7 1 NA NA
"4773" 1403 31299647 6 1 NA NA
"4774" 1404 1448694 8 1 NA NA
"4775" 1404 2530501 2 1 NA NA
"4776" 1404 4723703 7 1 NA NA
"4777" 1404 16884454 1 3 0.003295 0
"4778" 1404 25726988 6 1 NA NA
"4779" 1405 232996 8 1 NA NA
"4780" 1405 5916578 6 1 NA NA
"4781" 1405 6500308 2 2 NA NA
"4782" 1405 26955363 1 3 0.037148 0
"4783" 1405 33616769 7 3 0.001616 0
"4784" 1406 25555833 1 3 0.005036 0
"4785" 1406 25821582 7 3 0.000585 0
"4786" 1407 10689293 6 1 NA NA
"4787" 1407 11558544 8 1 NA NA
"4788" 1407 14338257 2 1 NA NA
"4789" 1407 23002498 1 3 0.015262 0
"4790" 1407 24118682 7 3 0.001871 0
"4791" 1408 232632 6 1 NA NA
"4792" 1408 1926417 8 1 NA NA
"4793" 1408 3794755 2 1 NA NA
"4794" 1408 23347184 1 3 0.061031 0
"4795" 1408 28232984 7 3 0.003819 0
"4796" 1409 1634797 1 3 0.007716 0
"4797" 1409 6079209 2 1 NA NA
"4798" 1409 13696722 8 1 NA NA
"4799" 1409 25585448 7 3 0.008676 0
"4800" 1409 34807653 6 1 NA NA
"4801" 1410 27850864 2 2 NA NA
"4802" 1410 29793656 7 3 0.002078 0
"4803" 1410 35118687 1 3 0.012345 0
"4804" 1412 7836447 1 3 0.015673 0
"4805" 1412 10942711 7 1 NA NA
"4806" 1412 12738790 8 1 NA NA
"4807" 1412 14503956 2 2 NA NA
"4808" 1412 17151348 6 1 NA NA
"4809" 1413 8451430 8 1 NA NA
"4810" 1413 11810518 7 3 0.006757 0
"4811" 1413 15889688 6 1 NA NA
"4812" 1413 33958034 1 3 0.009897 0
"4813" 1413 34060683 2 1 NA NA
"4814" 1414 7196574 8 1 NA NA
"4815" 1414 12160892 6 1 NA NA
"4816" 1414 25247729 7 3 0.006032 0
"4817" 1414 25750718 2 1 NA NA
"4818" 1414 26924956 1 3 0.034652 0
"4819" 1415 8114990 1 3 1e-05 0
"4820" 1415 9193406 7 3 1e-05 0
"4821" 1416 1079648 1 3 0.006245 0
"4822" 1416 6749650 7 3 0.001298 0
"4823" 1416 16929081 2 1 NA NA
"4824" 1416 17789811 6 1 NA NA
"4825" 1416 20347597 8 1 NA NA
"4826" 1417 11417224 7 3 0.030691 0
"4827" 1417 31364907 1 3 0.006085 0
"4828" 1417 32372327 2 2 NA NA
"4829" 1418 1374953 6 1 NA NA
"4830" 1418 3061244 2 2 NA NA
"4831" 1418 5098366 1 3 0.004837 0
"4832" 1418 20249273 7 3 0.001897 0
"4833" 1418 24051033 8 1 NA NA
"4834" 1419 9054435 2 2 NA NA
"4835" 1419 14767340 6 1 NA NA
"4836" 1419 16756188 8 1 NA NA
"4837" 1419 24437331 7 3 1e-05 0
"4838" 1419 34568612 1 3 0.006016 0
"4839" 1420 21687717 1 3 1e-05 0
"4840" 1420 32539771 7 3 1e-05 0
"4841" 1421 7481581 1 3 0.002408 0
"4842" 1421 18953202 8 2 NA NA
"4843" 1421 27601238 6 1 NA NA
"4844" 1421 28280403 7 3 0.014303 0
"4845" 1421 31085197 2 2 NA NA
"4846" 1422 15943317 1 3 0.038188 0
"4847" 1422 17068155 7 3 1e-05 0
"4848" 1422 33517228 8 1 NA NA
"4849" 1422 36013125 2 2 NA NA
"4850" 1422 36662370 6 1 NA NA
"4851" 1423 6439383 2 1 NA NA
"4852" 1423 8737585 6 1 NA NA
"4853" 1423 12210655 1 3 0.005344 0
"4854" 1423 20936997 8 1 NA NA
"4855" 1423 22968355 7 3 0.006937 0
"4856" 1424 19421541 7 3 0.005319 0
"4857" 1424 28384567 1 3 0.011905 0
"4858" 1425 21387634 7 3 0.002869 0
"4859" 1425 33778882 1 3 0.007387 0
"4860" 1426 2902233 7 3 0.006041 0
"4861" 1426 31565576 1 3 0.037435 0
"4862" 1427 1050536 8 1 NA NA
"4863" 1427 11433653 6 1 NA NA
"4864" 1427 13036302 7 3 0.001278 0
"4865" 1427 14405591 2 1 NA NA
"4866" 1427 36362541 1 3 0.005416 0
"4867" 1428 10490366 1 3 0.00318 0
"4868" 1429 11631243 8 1 NA NA
"4869" 1429 18708777 2 2 NA NA
"4870" 1429 19417025 1 3 0.017419 0
"4871" 1429 21249123 7 3 0.003219 0
"4872" 1429 21844163 6 1 NA NA
"4873" 1430 8140780 1 3 0.027027 0
"4874" 1430 19533290 7 3 0.007572 0
"4875" 1430 33789689 2 1 NA NA
"4876" 1431 8365728 1 3 0.003464 0
"4877" 1431 21239377 6 1 NA NA
"4878" 1431 26935313 8 1 NA NA
"4879" 1431 27937661 7 1 NA NA
"4880" 1431 36684737 2 1 NA NA
"4881" 1432 8312682 8 1 NA NA
"4882" 1432 14861110 7 3 0.005602 0
"4883" 1432 25678701 1 3 0.005269 0
"4884" 1432 26150128 2 1 NA NA
"4885" 1432 35921285 6 1 NA NA
"4886" 1433 2432808 1 3 0.028907 0
"4887" 1433 12504743 2 2 NA NA
"4888" 1433 17579501 7 3 0.00458 0
"4889" 1434 32028744 1 3 0.045311 0
"4890" 1434 34084553 7 3 0.003138 0
"4891" 1435 4875333 7 3 0.00406 0
"4892" 1435 35726204 1 3 0.003059 0
"4893" 1437 10301312 1 3 0.036949 0
"4894" 1437 21368715 2 2 NA NA
"4895" 1437 23466621 7 3 0.036949 0
"4896" 1438 7599935 6 1 NA NA
"4897" 1438 11240201 2 1 NA NA
"4898" 1438 12002258 8 1 NA NA
"4899" 1438 22847900 1 3 0.00295 0
"4900" 1438 23545030 7 3 0.005344 0
"4901" 1439 5109062 2 2 NA NA
"4902" 1439 23343316 1 3 0.002079 0
"4903" 1439 25936701 7 3 0.001449 0
"4904" 1440 6955209 1 3 0.03923 0
"4905" 1440 12615922 8 1 NA NA
"4906" 1440 26318609 6 1 NA NA
"4907" 1440 28266147 2 1 NA NA
"4908" 1440 32661944 7 3 0.002851 0
"4909" 1442 6014172 1 3 0.01296 0
"4910" 1442 9821521 2 1 NA NA
"4911" 1442 14366051 8 1 NA NA
"4912" 1442 22598692 6 1 NA NA
"4913" 1442 24981908 7 3 1e-05 0
"4914" 1443 2423497 2 1 NA NA
"4915" 1443 5842619 8 1 NA NA
"4916" 1443 7268834 1 3 0.001426 0
"4917" 1443 29080446 7 3 0.016941 0
"4918" 1443 33368959 6 1 NA NA
"4919" 1444 6190923 6 1 NA NA
"4920" 1444 15106173 2 1 NA NA
"4921" 1444 30538466 8 1 NA NA
"4922" 1444 33497751 7 1 NA NA
"4923" 1444 33594134 1 3 0.001375 0
"4924" 1445 18547151 2 2 NA NA
"4925" 1445 21155896 1 3 0.008306 0
"4926" 1445 23784764 7 3 0.003991 0
"4927" 1446 987989 6 1 NA NA
"4928" 1446 1382061 8 1 NA NA
"4929" 1446 16458517 7 3 0.003209 0
"4930" 1446 19663845 2 1 NA NA
"4931" 1446 30114880 1 3 0.004939 0
"4932" 1447 5803814 1 3 0.002441 0
"4933" 1447 12338106 7 3 0.00134 0
"4934" 1448 24885299 1 3 0.002123 0
"4935" 1449 11901916 7 3 0.004092 0
"4936" 1449 28082409 1 3 0.008203 0
"4937" 1450 6668350 1 3 0.003367 0
"4938" 1451 59801 1 3 0.00467 0
"4939" 1451 3404091 8 1 NA NA
"4940" 1451 6309053 6 1 NA NA
"4941" 1451 16458517 7 3 0.002498 0
"4942" 1451 19494603 2 1 NA NA
"4943" 1452 4233413 2 1 NA NA
"4944" 1452 13595966 6 1 NA NA
"4945" 1452 14413312 8 1 NA NA
"4946" 1452 20784004 1 3 0.007671 0
"4947" 1452 32928117 7 1 NA NA
"4948" 1453 33673299 7 3 0.002224 0
"4949" 1453 35209564 1 3 0.003088 0
"4950" 1454 11901916 7 3 0.00715 0
"4951" 1454 13784485 2 1 NA NA
"4952" 1454 28082409 1 3 0.02707 0
"4953" 1455 13025333 7 3 0.006195 0
"4954" 1455 16531220 2 1 NA NA
"4955" 1455 19412683 8 1 NA NA
"4956" 1455 29716593 6 1 NA NA
"4957" 1455 36394091 1 3 0.045034 0
"4958" 1456 13345408 7 3 0.006786 0
"4959" 1456 25349494 8 1 NA NA
"4960" 1456 27595199 1 3 0.006613 0
"4961" 1456 29536982 2 1 NA NA
"4962" 1456 36603083 6 1 NA NA
"4963" 1457 21569370 2 2 NA NA
"4964" 1457 22901504 7 3 0.003363 0
"4965" 1457 33940616 1 3 0.01274 0
"4966" 1458 27227669 7 3 0.006787 0
"4967" 1458 35683204 1 3 0.019583 0
"4968" 1460 1605728 8 1 NA NA
"4969" 1460 2872705 7 3 0.005721 0
"4970" 1460 13156007 6 1 NA NA
"4971" 1460 22391352 2 2 NA NA
"4972" 1460 31905318 1 3 0.010641 0
"4973" 1461 6636601 1 3 0.010736 0
"4974" 1461 14883545 7 3 1e-05 0
"4975" 1462 2334957 2 1 NA NA
"4976" 1462 4041266 7 1 NA NA
"4977" 1462 24037471 6 1 NA NA
"4978" 1462 28070889 1 3 0.007068 0
"4979" 1462 28411768 8 1 NA NA
"4980" 1463 15719085 1 3 0.015839 0
"4981" 1463 17165831 7 3 0.008393 0
"4982" 1464 536087 7 3 0.001119 0
"4983" 1464 18643113 2 1 NA NA
"4984" 1464 30843366 1 3 0.00547 0
"4985" 1464 32789729 8 1 NA NA
"4986" 1464 33003059 6 1 NA NA
"4987" 1465 5157736 1 3 0.036578 0
"4988" 1465 11432740 7 3 0.005784 0
"4989" 1466 4807886 1 3 0.008239 0
"4990" 1466 10771634 8 1 NA NA
"4991" 1466 15105370 6 1 NA NA
"4992" 1466 28483294 2 2 NA NA
"4993" 1466 31918546 7 3 0.034652 0
"4994" 1467 10896836 1 3 0.010396 1
"4995" 1467 14868062 2 1 NA NA
"4996" 1468 11201332 7 3 0.001386 0
"4997" 1468 17463216 1 3 0.002339 0
"4998" 1469 9272227 2 1 NA NA
"4999" 1469 10464105 8 1 NA NA
"5000" 1469 15794527 7 3 0.002771 0
